Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,State,Region,Product ID,Sub-Category,Sales,Discount,Profit,is_profitable,Order_Year,Order_Month,Order_DayOfWeek,Order_Quarter,Is_EndOfYear,Delivery_Days,DayOfWeek_sin,DayOfWeek_cos,Month_sin,Month_cos,Quarter_sin,Quarter_cos,State_Avg_Sales,Category_Avg_Sales,High_Discount
2014-12-24,2014-12-26,First Class,RP-19390,Consumer,Cleveland,Ohio,East,FUR-FU-10003096,Furnishings,30.36,0.2,8.7285,1,2014,12,2,4,1,2,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,74.18021052631579,98.45908322663252,0
2017-12-25,2017-12-29,Standard Class,RA-19285,Consumer,New York City,New York,East,FUR-BO-10004015,Bookcases,191.984,0.2,4.7996,1,2017,12,0,4,1,4,0.0,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,353.64750793650796,567.2388333333333,0
2014-06-21,2014-06-23,Second Class,NP-18325,Consumer,Waynesboro,Virginia,South,FUR-FU-10004071,Furnishings,104.01,0.0,14.5614,1,2014,6,5,2,0,2,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,486.9605769230769,98.45908322663252,0
2017-09-02,2017-09-08,Standard Class,Dl-13600,Corporate,Cleveland,Ohio,East,FUR-FU-10002960,Furnishings,15.072,0.2,4.1448,1,2017,9,5,3,0,6,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,74.18021052631579,98.45908322663252,0
2016-11-04,2016-11-08,Second Class,AS-10285,Corporate,Seattle,Washington,West,FUR-FU-10003394,Furnishings,209.88,0.0,35.6796,1,2016,11,4,4,0,4,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,435.3106534653465,98.45908322663252,0
2014-01-11,2014-01-14,First Class,SV-20365,Consumer,Dover,Delaware,East,FUR-FU-10000010,Furnishings,9.94,0.0,3.0814,1,2014,1,5,1,0,3,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,265.565,98.45908322663252,0
2017-09-24,2017-09-29,Standard Class,KC-16540,Consumer,Newark,Ohio,East,FUR-FU-10002253,Furnishings,103.056,0.2,24.4758,1,2017,9,6,3,0,5,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,74.18021052631579,98.45908322663252,0
2014-06-02,2014-06-07,Standard Class,CK-12325,Home Office,Orem,Utah,West,FUR-FU-10000246,Furnishings,73.32,0.0,21.996,1,2014,6,0,2,0,5,0.0,1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,688.907142857143,98.45908322663252,0
2016-12-15,2016-12-19,Standard Class,MP-17965,Corporate,Detroit,Michigan,Central,FUR-TA-10000198,Tables,1652.94,0.0,231.4116,1,2016,12,3,4,1,4,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,446.42199999999997,885.8187105263157,0
2014-10-07,2014-10-13,Standard Class,MR-17545,Home Office,Philadelphia,Pennsylvania,East,FUR-FU-10000222,Furnishings,129.92,0.2,21.112,1,2014,10,1,4,0,6,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,76.22222222222223,98.45908322663252,0
2016-12-03,2016-12-06,First Class,EG-13900,Consumer,Oceanside,New York,East,FUR-CH-10002965,Chairs,542.646,0.1,102.4998,1,2016,12,5,4,1,3,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,353.64750793650796,610.1385110497238,0
2017-01-21,2017-01-25,Standard Class,DS-13030,Home Office,Seattle,Washington,West,FUR-BO-10001619,Bookcases,84.98,0.0,18.6956,1,2017,1,5,1,0,4,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,435.3106534653465,567.2388333333333,0
2017-10-02,2017-10-06,Standard Class,RF-19735,Consumer,Trenton,Michigan,Central,FUR-FU-10003577,Furnishings,157.74,0.0,56.7864,1,2017,10,0,4,0,4,0.0,1.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,446.42199999999997,98.45908322663252,0
2015-12-07,2015-12-12,Standard Class,MS-17830,Consumer,Los Angeles,California,West,FUR-FU-10002759,Furnishings,79.92,0.0,28.7712,1,2015,12,0,4,1,5,0.0,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,333.32167002881846,98.45908322663252,0
2014-05-14,2014-05-20,Standard Class,AJ-10795,Corporate,Saint Petersburg,Florida,South,FUR-FU-10004306,Furnishings,310.88,0.2,23.316,1,2014,5,2,2,0,6,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,157.69615384615386,98.45908322663252,0
2016-05-19,2016-05-24,Standard Class,LE-16810,Consumer,Arlington,Virginia,South,FUR-CH-10003746,Chairs,641.96,0.0,179.7488,1,2016,5,3,2,0,5,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,486.9605769230769,610.1385110497238,0
2017-01-30,2017-02-05,Standard Class,BV-11245,Corporate,Des Moines,Iowa,Central,FUR-FU-10002597,Furnishings,34.58,0.0,14.5236,1,2017,1,0,1,0,6,0.0,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,660.5775,98.45908322663252,0
2015-08-21,2015-08-23,First Class,NZ-18565,Home Office,San Francisco,California,West,FUR-CH-10002335,Chairs,544.008,0.2,40.8006,1,2015,8,4,3,0,2,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,333.32167002881846,610.1385110497238,0
2015-12-12,2015-12-16,Standard Class,LT-17110,Consumer,Lancaster,California,West,FUR-CH-10004675,Chairs,348.928,0.2,34.8928,1,2015,12,5,4,1,4,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,333.32167002881846,610.1385110497238,0
2015-06-26,2015-06-30,Standard Class,SA-20830,Consumer,Richmond,Virginia,South,FUR-CH-10003199,Chairs,332.94,0.0,79.9056,1,2015,6,4,2,0,4,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,486.9605769230769,610.1385110497238,0
2015-11-27,2015-12-03,Standard Class,CD-11920,Consumer,Lake Elsinore,California,West,FUR-CH-10002647,Chairs,283.92,0.2,17.745,1,2015,11,4,4,0,6,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,333.32167002881846,610.1385110497238,0
2017-02-20,2017-02-23,First Class,HW-14935,Corporate,San Diego,California,West,FUR-FU-10004090,Furnishings,22.23,0.0,7.3359,1,2017,2,0,1,0,3,0.0,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,333.32167002881846,98.45908322663252,0
2017-04-22,2017-04-24,First Class,GM-14440,Consumer,San Francisco,California,West,FUR-FU-10000794,Furnishings,18.28,0.0,6.2152,1,2017,4,5,2,0,2,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,333.32167002881846,98.45908322663252,0
2015-02-03,2015-02-05,First Class,AA-10375,Consumer,Omaha,Nebraska,Central,FUR-FU-10003347,Furnishings,28.4,0.0,11.076,1,2015,2,1,1,0,2,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,486.175,98.45908322663252,0
2014-10-13,2014-10-15,First Class,ZC-21910,Consumer,Edmonds,Washington,West,FUR-TA-10002903,Tables,1298.55,0.0,311.652,1,2014,10,0,4,0,2,0.0,1.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,435.3106534653465,885.8187105263157,0
2017-05-14,2017-05-14,Same Day,PJ-19015,Consumer,Santa Ana,California,West,FUR-FU-10000794,Furnishings,18.28,0.0,6.2152,1,2017,5,6,2,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,333.32167002881846,98.45908322663252,0
2017-06-16,2017-06-21,Second Class,JE-15745,Consumer,Florence,Kentucky,South,FUR-CH-10000665,Chairs,301.96,0.0,90.588,1,2017,6,4,2,0,5,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,404.228,610.1385110497238,0
2015-11-20,2015-11-25,Standard Class,BM-11650,Corporate,New York City,New York,East,FUR-BO-10001519,Bookcases,186.048,0.2,9.3024,1,2015,11,4,4,0,5,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,353.64750793650796,567.2388333333333,0
2015-10-13,2015-10-17,Standard Class,AF-10885,Consumer,Louisville,Kentucky,South,FUR-CH-10001891,Chairs,287.94,0.0,77.7438,1,2015,10,1,4,0,4,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,404.228,610.1385110497238,0
2017-01-01,2017-01-06,Standard Class,GA-14725,Consumer,Lorain,Ohio,East,FUR-FU-10003878,Furnishings,48.896,0.2,8.5568,1,2017,1,6,1,0,5,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,74.18021052631579,98.45908322663252,0
2016-02-19,2016-02-24,Standard Class,GT-14710,Consumer,New York City,New York,East,FUR-FU-10004090,Furnishings,44.46,0.0,14.6718,1,2016,2,4,1,0,5,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,353.64750793650796,98.45908322663252,0
2014-01-10,2014-01-15,Standard Class,AJ-10780,Corporate,Springfield,Virginia,South,FUR-FU-10000965,Furnishings,51.94,0.0,21.2954,1,2014,1,4,1,0,5,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,486.9605769230769,98.45908322663252,0
2016-01-17,2016-01-21,Standard Class,CC-12430,Home Office,Concord,New Hampshire,East,FUR-FU-10004017,Furnishings,322.59,0.0,64.518,1,2016,1,6,1,0,4,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,166.66199999999998,98.45908322663252,0
2017-11-30,2017-12-02,Second Class,HP-14815,Home Office,New York City,New York,East,FUR-CH-10004287,Chairs,1242.9,0.1,262.39,1,2017,11,3,4,0,2,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,353.64750793650796,610.1385110497238,0
2016-10-22,2016-10-24,First Class,PM-19135,Home Office,Detroit,Michigan,Central,FUR-FU-10000732,Furnishings,31.4,0.0,10.048,1,2016,10,5,4,0,2,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,446.42199999999997,98.45908322663252,0
2014-04-29,2014-05-04,Standard Class,LL-16840,Consumer,Rochester,New York,East,FUR-FU-10001424,Furnishings,17.46,0.0,5.9364,1,2014,4,1,2,0,5,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,353.64750793650796,98.45908322663252,0
2017-12-30,2018-01-03,Standard Class,PO-18865,Consumer,New York City,New York,East,FUR-BO-10003441,Bookcases,323.136,0.2,12.1176,1,2017,12,5,4,1,4,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,353.64750793650796,567.2388333333333,0
2015-05-31,2015-06-07,Standard Class,SC-20050,Home Office,Norwich,Connecticut,East,FUR-FU-10001935,Furnishings,22.2,0.0,9.102,1,2015,5,6,2,0,7,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,447.51181818181817,98.45908322663252,0
2017-11-27,2017-11-29,First Class,BM-11650,Corporate,Milwaukee,Wisconsin,Central,FUR-FU-10004091,Furnishings,46.94,0.0,19.2454,1,2017,11,0,4,0,2,0.0,1.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,539.2690625,98.45908322663252,0
2016-12-13,2016-12-20,Standard Class,RW-19630,Corporate,Torrance,California,West,FUR-TA-10000577,Tables,1114.272,0.2,41.7852,1,2016,12,1,4,1,7,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,333.32167002881846,885.8187105263157,0
2017-11-28,2017-12-02,Standard Class,RB-19795,Home Office,Philadelphia,Pennsylvania,East,FUR-FU-10000576,Furnishings,1007.232,0.2,75.5424,1,2017,11,1,4,0,4,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,76.22222222222223,98.45908322663252,0
2017-04-03,2017-04-07,Standard Class,KH-16360,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10001940,Furnishings,25.472,0.2,7.6416,1,2017,4,0,2,0,4,0.0,1.0,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,76.22222222222223,98.45908322663252,0
2015-09-22,2015-09-22,Same Day,DL-12925,Consumer,Oceanside,California,West,FUR-FU-10004188,Furnishings,204.6,0.0,53.196,1,2015,9,1,3,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,333.32167002881846,98.45908322663252,0
2017-11-14,2017-11-19,Standard Class,LW-16990,Corporate,San Francisco,California,West,FUR-CH-10002965,Chairs,321.568,0.2,28.1372,1,2017,11,1,4,0,5,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,333.32167002881846,610.1385110497238,0
2014-01-16,2014-01-18,Second Class,DL-13315,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10001095,Furnishings,127.104,0.2,28.5984,1,2014,1,3,1,0,2,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,76.22222222222223,98.45908322663252,0
2016-10-03,2016-10-08,Standard Class,EB-13870,Consumer,New York City,New York,East,FUR-CH-10003199,Chairs,599.292,0.1,93.2232,1,2016,10,0,4,0,5,0.0,1.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,353.64750793650796,610.1385110497238,0
2014-11-11,2014-11-14,Second Class,TZ-21580,Consumer,Louisville,Colorado,West,FUR-CH-10000665,Chairs,603.92,0.2,75.49,1,2014,11,1,4,0,3,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,248.28575,610.1385110497238,0
2017-05-21,2017-05-26,Standard Class,JG-15805,Corporate,Auburn,New York,East,FUR-FU-10004071,Furnishings,520.05,0.0,72.807,1,2017,5,6,2,0,5,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,353.64750793650796,98.45908322663252,0
2015-03-29,2015-03-31,Second Class,SL-20155,Home Office,Jacksonville,Florida,South,FUR-CH-10004086,Chairs,1166.92,0.2,131.2785,1,2015,3,6,1,0,2,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,157.69615384615386,610.1385110497238,0
2015-10-28,2015-11-03,Standard Class,RD-19585,Consumer,Henderson,Kentucky,South,FUR-FU-10002885,Furnishings,24.1,0.0,9.158,1,2015,10,2,4,0,6,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,404.228,98.45908322663252,0
2015-10-28,2015-11-03,Standard Class,RD-19585,Consumer,Henderson,Kentucky,South,FUR-FU-10001918,Furnishings,33.11,0.0,12.9129,1,2015,10,2,4,0,6,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,404.228,98.45908322663252,0
2014-11-24,2014-11-26,First Class,VG-21790,Consumer,San Diego,California,West,FUR-FU-10001602,Furnishings,151.72,0.0,27.3096,1,2014,11,0,4,0,2,0.0,1.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,333.32167002881846,98.45908322663252,0
2017-06-17,2017-06-21,Second Class,PF-19165,Consumer,Olympia,Washington,West,FUR-FU-10004848,Furnishings,155.25,0.0,46.575,1,2017,6,5,2,0,4,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,435.3106534653465,98.45908322663252,0
2015-12-21,2015-12-24,Second Class,JS-15880,Consumer,Seattle,Washington,West,FUR-TA-10003748,Tables,1618.37,0.0,356.0414,1,2015,12,0,4,1,3,0.0,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,435.3106534653465,885.8187105263157,0
2015-07-06,2015-07-10,Standard Class,KM-16225,Corporate,New York City,New York,East,FUR-FU-10002191,Furnishings,13.96,0.0,6.7008,1,2015,7,0,3,0,4,0.0,1.0,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,353.64750793650796,98.45908322663252,0
2015-07-06,2015-07-10,Standard Class,KM-16225,Corporate,New York City,New York,East,FUR-FU-10000965,Furnishings,155.82,0.0,63.8862,1,2015,7,0,3,0,4,0.0,1.0,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,353.64750793650796,98.45908322663252,0
2015-04-27,2015-05-03,Standard Class,GT-14710,Consumer,Washington,District of Columbia,East,FUR-CH-10000309,Chairs,1267.53,0.0,316.8825,1,2015,4,0,2,0,6,0.0,1.0,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,448.85999999999996,610.1385110497238,0
2014-07-11,2014-07-15,Standard Class,LA-16780,Corporate,Hackensack,New Jersey,East,FUR-CH-10003379,Chairs,854.94,0.0,213.735,1,2014,7,4,3,0,4,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,245.36458333333334,610.1385110497238,0
2014-07-11,2014-07-15,Standard Class,LA-16780,Corporate,Hackensack,New Jersey,East,FUR-FU-10000629,Furnishings,124.11,0.0,52.1262,1,2014,7,4,3,0,4,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,245.36458333333334,98.45908322663252,0
2016-04-22,2016-04-26,Standard Class,EL-13735,Home Office,Jefferson City,Missouri,Central,FUR-FU-10003975,Furnishings,86.62,0.0,8.662,1,2016,4,4,2,0,4,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,266.95,98.45908322663252,0
2016-03-20,2016-03-24,Standard Class,RD-19660,Home Office,Saint Peters,Missouri,Central,FUR-TA-10001095,Tables,697.16,0.0,146.4036,1,2016,3,6,1,0,4,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,266.95,885.8187105263157,0
2016-09-06,2016-09-09,Second Class,MO-17500,Consumer,New York City,New York,East,FUR-BO-10001811,Bookcases,722.352,0.2,90.294,1,2016,9,1,3,0,3,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,353.64750793650796,567.2388333333333,0
2015-07-03,2015-07-05,First Class,DG-13300,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10004460,Furnishings,282.888,0.2,56.5776,1,2015,7,4,3,0,2,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,76.22222222222223,98.45908322663252,0
2015-04-04,2015-04-08,Standard Class,NF-18595,Home Office,New York City,New York,East,FUR-FU-10004622,Furnishings,108.4,0.0,22.764,1,2015,4,5,2,0,4,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,353.64750793650796,98.45908322663252,0
2016-10-01,2016-10-02,First Class,BD-11620,Consumer,San Francisco,California,West,FUR-CH-10001146,Chairs,194.848,0.2,12.178,1,2016,10,5,4,0,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,333.32167002881846,610.1385110497238,0
2015-11-29,2015-12-04,Standard Class,BT-11395,Corporate,Detroit,Michigan,Central,FUR-CH-10002880,Chairs,1106.91,0.0,121.7601,1,2015,11,6,4,0,5,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,446.42199999999997,610.1385110497238,0
2017-06-04,2017-06-10,Standard Class,LW-16990,Corporate,Monroe,North Carolina,South,FUR-FU-10001967,Furnishings,31.984,0.2,1.999,1,2017,6,6,2,0,6,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,136.1914074074074,98.45908322663252,0
2014-06-25,2014-06-28,First Class,NS-18640,Corporate,Los Angeles,California,West,FUR-TA-10004147,Tables,447.84,0.2,11.196,1,2014,6,2,2,0,3,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,333.32167002881846,885.8187105263157,0
2016-06-14,2016-06-17,First Class,PV-18985,Home Office,San Francisco,California,West,FUR-FU-10000206,Furnishings,8.73,0.0,4.1031,1,2016,6,1,2,0,3,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,333.32167002881846,98.45908322663252,0
2014-01-20,2014-01-26,Standard Class,HL-15040,Consumer,Jonesboro,Arkansas,South,FUR-FU-10003194,Furnishings,38.6,0.0,11.58,1,2014,1,0,1,0,6,0.0,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,354.1722222222222,98.45908322663252,0
2014-01-20,2014-01-26,Standard Class,HL-15040,Consumer,Jonesboro,Arkansas,South,FUR-CH-10002331,Chairs,1067.94,0.0,224.2674,1,2014,1,0,1,0,6,0.0,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,354.1722222222222,610.1385110497238,0
2016-04-12,2016-04-16,Standard Class,BD-11605,Consumer,Springfield,Virginia,South,FUR-TA-10004086,Tables,343.92,0.0,75.6624,1,2016,4,1,2,0,4,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,486.9605769230769,885.8187105263157,0
2014-09-29,2014-10-03,Standard Class,AP-10915,Consumer,Los Angeles,California,West,FUR-FU-10004188,Furnishings,204.6,0.0,53.196,1,2014,9,0,3,0,4,0.0,1.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,333.32167002881846,98.45908322663252,0
2015-05-08,2015-05-14,Standard Class,CB-12535,Corporate,Cuyahoga Falls,Ohio,East,FUR-FU-10001852,Furnishings,8.352,0.2,1.2528,1,2015,5,4,2,0,6,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,74.18021052631579,98.45908322663252,0
2014-12-20,2014-12-21,First Class,PS-19045,Home Office,Harrisonburg,Virginia,South,FUR-TA-10001932,Tables,2244.48,0.0,493.7856,1,2014,12,5,4,1,1,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,486.9605769230769,885.8187105263157,0
2014-12-20,2014-12-21,First Class,PS-19045,Home Office,Harrisonburg,Virginia,South,FUR-TA-10000617,Tables,455.1,0.0,100.122,1,2014,12,5,4,1,1,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,486.9605769230769,885.8187105263157,0
2016-07-02,2016-07-07,Second Class,GB-14530,Corporate,Los Angeles,California,West,FUR-CH-10002126,Chairs,195.184,0.2,19.5184,1,2016,7,5,3,0,5,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,333.32167002881846,610.1385110497238,0
