Sales,Discount,Order_Year,Order_Month,Order_DayOfWeek,Order_Quarter,Is_EndOfYear,Delivery_Days,Ship Mode,Segment,City,Region,Sub-Category,State,Product ID,Customer ID,is_profitable
603.92,0.2,2014,11,1,4,0,3,Second Class,Consumer,Louisville,West,Chairs,Colorado,FUR-CH-10000665,TZ-21580,1
520.05,0.0,2017,5,6,2,0,5,Standard Class,Corporate,Auburn,East,Furnishings,New York,FUR-FU-10004071,JG-15805,1
1166.92,0.2,2015,3,6,1,0,2,Second Class,Home Office,Jacksonville,South,Chairs,Florida,FUR-CH-10004086,SL-20155,1
24.1,0.0,2015,10,2,4,0,6,Standard Class,Consumer,Henderson,South,Furnishings,Kentucky,FUR-FU-10002885,RD-19585,1
33.11,0.0,2015,10,2,4,0,6,Standard Class,Consumer,Henderson,South,Furnishings,Kentucky,FUR-FU-10001918,RD-19585,1
1090.782,0.4,2015,7,4,3,0,0,Same Day,Consumer,New York City,East,Tables,New York,FUR-TA-10002903,RH-19495,0
151.72,0.0,2014,11,0,4,0,2,First Class,Consumer,San Diego,West,Furnishings,California,FUR-FU-10001602,VG-21790,1
155.25,0.0,2017,6,5,2,0,4,Second Class,Consumer,Olympia,West,Furnishings,Washington,FUR-FU-10004848,PF-19165,1
1618.37,0.0,2015,12,0,4,1,3,Second Class,Consumer,Seattle,West,Tables,Washington,FUR-TA-10003748,JS-15880,1
13.96,0.0,2015,7,0,3,0,4,Standard Class,Corporate,New York City,East,Furnishings,New York,FUR-FU-10002191,KM-16225,1
155.82,0.0,2015,7,0,3,0,4,Standard Class,Corporate,New York City,East,Furnishings,New York,FUR-FU-10000965,KM-16225,1
1267.53,0.0,2015,4,0,2,0,6,Standard Class,Consumer,Washington,East,Chairs,District of Columbia,FUR-CH-10000309,GT-14710,1
854.94,0.0,2014,7,4,3,0,4,Standard Class,Corporate,Hackensack,East,Chairs,New Jersey,FUR-CH-10003379,LA-16780,1
124.11,0.0,2014,7,4,3,0,4,Standard Class,Corporate,Hackensack,East,Furnishings,New Jersey,FUR-FU-10000629,LA-16780,1
86.62,0.0,2016,4,4,2,0,4,Standard Class,Home Office,Jefferson City,Central,Furnishings,Missouri,FUR-FU-10003975,EL-13735,1
697.16,0.0,2016,3,6,1,0,4,Standard Class,Home Office,Saint Peters,Central,Tables,Missouri,FUR-TA-10001095,RD-19660,1
722.352,0.2,2016,9,1,3,0,3,Second Class,Consumer,New York City,East,Bookcases,New York,FUR-BO-10001811,MO-17500,1
254.604,0.3,2017,10,3,4,0,4,Standard Class,Home Office,Rockford,Central,Chairs,Illinois,FUR-CH-10002304,SN-20710,0
102.36,0.2,2016,3,1,1,0,5,Standard Class,Consumer,Miami,South,Furnishings,Florida,FUR-FU-10004006,ZC-21910,0
168.464,0.2,2015,7,4,3,0,2,First Class,Corporate,Philadelphia,East,Furnishings,Pennsylvania,FUR-FU-10000293,DG-13300,0
282.888,0.2,2015,7,4,3,0,2,First Class,Corporate,Philadelphia,East,Furnishings,Pennsylvania,FUR-FU-10004460,DG-13300,1
108.4,0.0,2015,4,5,2,0,4,Standard Class,Home Office,New York City,East,Furnishings,New York,FUR-FU-10004622,NF-18595,1
107.772,0.3,2015,3,0,1,0,6,Standard Class,Consumer,Houston,Central,Chairs,Texas,FUR-CH-10003396,JD-16060,0
194.848,0.2,2016,10,5,4,0,1,First Class,Consumer,San Francisco,West,Chairs,California,FUR-CH-10001146,BD-11620,1
1106.91,0.0,2015,11,6,4,0,5,Standard Class,Corporate,Detroit,Central,Chairs,Michigan,FUR-CH-10002880,BT-11395,1
836.592,0.4,2016,3,1,1,0,4,Standard Class,Consumer,Yonkers,East,Tables,New York,FUR-TA-10001095,KD-16270,0
31.984,0.2,2017,6,6,2,0,6,Standard Class,Corporate,Monroe,South,Furnishings,North Carolina,FUR-FU-10001967,LW-16990,1
447.84,0.2,2014,6,2,2,0,3,First Class,Corporate,Los Angeles,West,Tables,California,FUR-TA-10004147,NS-18640,1
8.73,0.0,2016,6,1,2,0,3,First Class,Home Office,San Francisco,West,Furnishings,California,FUR-FU-10000206,PV-18985,1
2.328,0.6,2016,11,5,4,0,5,Standard Class,Consumer,Houston,Central,Furnishings,Texas,FUR-FU-10000206,EH-13945,0
119.833,0.15,2017,12,0,4,1,5,Second Class,Consumer,Encinitas,West,Bookcases,California,FUR-BO-10002206,RA-19915,0
38.6,0.0,2014,1,0,1,0,6,Standard Class,Consumer,Jonesboro,South,Furnishings,Arkansas,FUR-FU-10003194,HL-15040,1
1067.94,0.0,2014,1,0,1,0,6,Standard Class,Consumer,Jonesboro,South,Chairs,Arkansas,FUR-CH-10002331,HL-15040,1
343.92,0.0,2016,4,1,2,0,4,Standard Class,Consumer,Springfield,South,Tables,Virginia,FUR-TA-10004086,BD-11605,1
204.6,0.0,2014,9,0,3,0,4,Standard Class,Consumer,Los Angeles,West,Furnishings,California,FUR-FU-10004188,AP-10915,1
8.352,0.2,2015,5,4,2,0,6,Standard Class,Corporate,Cuyahoga Falls,East,Furnishings,Ohio,FUR-FU-10001852,CB-12535,1
2244.48,0.0,2014,12,5,4,1,1,First Class,Home Office,Harrisonburg,South,Tables,Virginia,FUR-TA-10001932,PS-19045,1
455.1,0.0,2014,12,5,4,1,1,First Class,Home Office,Harrisonburg,South,Tables,Virginia,FUR-TA-10000617,PS-19045,1
195.184,0.2,2016,7,5,3,0,5,Second Class,Corporate,Los Angeles,West,Chairs,California,FUR-CH-10002126,GB-14530,1
109.48,0.0,2017,12,4,4,1,2,Second Class,Consumer,New York City,East,Furnishings,New York,FUR-FU-10004952,DL-13315,1
172.5,0.0,2016,12,3,4,1,4,Standard Class,Consumer,Rockville,East,Chairs,Maryland,FUR-CH-10001270,JE-15745,1
892.224,0.2,2017,2,6,1,0,2,Second Class,Home Office,Los Angeles,West,Chairs,California,FUR-CH-10003973,BT-11530,1
15.712,0.2,2015,9,1,3,0,0,Same Day,Corporate,Coral Springs,South,Furnishings,Florida,FUR-FU-10002268,NG-18355,1
55.968,0.2,2015,9,1,3,0,0,Same Day,Corporate,Coral Springs,South,Furnishings,Florida,FUR-FU-10003394,NG-18355,0
95.984,0.3,2016,4,4,2,0,4,Standard Class,Consumer,Houston,Central,Chairs,Texas,FUR-CH-10004540,ZC-21910,0
544.008,0.2,2016,7,0,3,0,6,Standard Class,Corporate,Denver,West,Chairs,Colorado,FUR-CH-10002335,LS-16945,1
854.352,0.2,2016,7,0,3,0,6,Standard Class,Corporate,Denver,West,Chairs,Colorado,FUR-CH-10002331,LS-16945,1
579.136,0.2,2016,7,3,3,0,4,Second Class,Corporate,New York City,East,Bookcases,New York,FUR-BO-10004695,SW-20755,1
141.372,0.3,2017,9,5,3,0,4,Standard Class,Corporate,Philadelphia,East,Chairs,Pennsylvania,FUR-CH-10004860,SP-20620,0
17.024,0.2,2017,9,5,3,0,4,Standard Class,Corporate,Philadelphia,East,Furnishings,Pennsylvania,FUR-FU-10001867,SP-20620,1
113.79,0.0,2016,12,6,4,1,1,First Class,Consumer,New York City,East,Furnishings,New York,FUR-FU-10001602,BM-11140,1
8.73,0.0,2017,11,0,4,0,5,Standard Class,Consumer,Los Angeles,West,Furnishings,California,FUR-FU-10001424,ZC-21910,1
47.952,0.2,2016,10,4,4,0,0,Same Day,Consumer,Boynton Beach,South,Furnishings,Florida,FUR-FU-10000076,PG-18820,1
63.968,0.2,2016,10,4,4,0,0,Same Day,Consumer,Boynton Beach,South,Furnishings,Florida,FUR-FU-10003268,PG-18820,0
165.048,0.2,2016,10,4,4,0,0,Same Day,Consumer,Boynton Beach,South,Furnishings,Florida,FUR-FU-10003553,PG-18820,1
12.35,0.0,2014,8,0,3,0,4,Standard Class,Consumer,Seattle,West,Furnishings,Washington,FUR-FU-10003691,GM-14680,1
764.688,0.2,2014,12,4,4,1,2,Second Class,Consumer,Fresno,West,Tables,California,FUR-TA-10004619,NP-18700,1
3610.848,0.2,2014,12,4,4,1,2,Second Class,Consumer,Fresno,West,Tables,California,FUR-TA-10003473,NP-18700,1
254.9745,0.15,2014,12,4,4,1,2,Second Class,Consumer,Fresno,West,Bookcases,California,FUR-BO-10004467,NP-18700,1
1141.938,0.1,2017,12,0,4,1,6,Standard Class,Consumer,New York City,East,Chairs,New York,FUR-CH-10001708,DJ-13630,1
6.696,0.2,2017,3,4,1,0,4,Standard Class,Home Office,Chester,East,Furnishings,Pennsylvania,FUR-FU-10003724,MH-18115,1
43.872,0.2,2017,3,4,1,0,4,Standard Class,Home Office,Chester,East,Furnishings,Pennsylvania,FUR-FU-10003535,MH-18115,1
41.85,0.0,2016,10,5,4,0,1,First Class,Consumer,La Porte,Central,Furnishings,Indiana,FUR-FU-10003724,CC-12220,1
292.272,0.2,2014,12,2,4,1,5,Standard Class,Corporate,Los Angeles,West,Chairs,California,FUR-CH-10001146,JC-16105,1
29.328,0.2,2017,9,5,3,0,4,Standard Class,Corporate,Louisville,West,Furnishings,Colorado,FUR-FU-10000246,BG-11695,1
388.43,0.3,2016,5,3,2,0,0,Same Day,Consumer,Fort Worth,Central,Chairs,Texas,FUR-CH-10001973,MS-17710,0
39.88,0.0,2016,11,1,4,0,4,Standard Class,Corporate,New York City,East,Furnishings,New York,FUR-FU-10000397,TB-21355,1
572.76,0.0,2016,12,4,4,1,2,Second Class,Consumer,Springfield,South,Furnishings,Virginia,FUR-FU-10003664,LC-17140,1
286.38,0.0,2016,12,4,4,1,2,Second Class,Consumer,Springfield,South,Furnishings,Virginia,FUR-FU-10003664,LC-17140,1
61.96,0.0,2015,9,5,3,0,5,Second Class,Home Office,Arlington,South,Bookcases,Virginia,FUR-BO-10003433,TC-21535,1
23.99,0.0,2017,7,0,3,0,4,Standard Class,Consumer,Columbus,South,Furnishings,Georgia,FUR-FU-10002554,CS-12460,1
161.568,0.2,2016,6,0,2,0,1,First Class,Consumer,Pasadena,West,Chairs,California,FUR-CH-10003846,RC-19825,0
155.372,0.3,2016,9,5,3,0,7,Standard Class,Consumer,Columbus,East,Chairs,Ohio,FUR-CH-10003199,PK-19075,0
183.84,0.0,2016,12,6,4,1,5,Standard Class,Corporate,Los Angeles,West,Furnishings,California,FUR-FU-10004960,HG-14965,1
51.072,0.2,2015,6,6,2,0,4,Standard Class,Home Office,Philadelphia,East,Furnishings,Pennsylvania,FUR-FU-10001867,AD-10180,1
37.05,0.0,2016,5,0,2,0,4,Standard Class,Consumer,San Francisco,West,Furnishings,California,FUR-FU-10003691,LD-17005,1
25.11,0.0,2017,4,6,2,0,5,Standard Class,Consumer,Los Angeles,West,Furnishings,California,FUR-FU-10003724,JF-15190,1
29.78,0.0,2017,3,4,1,0,2,Second Class,Consumer,New York City,East,Furnishings,New York,FUR-FU-10004018,CM-12115,1
258.279,0.3,2014,10,4,4,0,5,Second Class,Consumer,Evanston,Central,Chairs,Illinois,FUR-CH-10002880,BP-11290,0
300.904,0.2,2017,5,3,2,0,5,Standard Class,Corporate,San Francisco,West,Tables,California,FUR-TA-10003473,LW-16990,1
1.988,0.6,2017,4,2,2,0,1,First Class,Consumer,Fort Worth,Central,Furnishings,Texas,FUR-FU-10000010,LB-16735,0
145.568,0.2,2014,9,4,3,0,5,Second Class,Consumer,Los Angeles,West,Chairs,California,FUR-CH-10002961,KT-16465,0
899.136,0.2,2017,11,4,4,0,1,First Class,Corporate,Tucson,West,Chairs,Arizona,FUR-CH-10003312,AB-10600,0
145.9,0.0,2017,7,5,3,0,3,First Class,Home Office,Pico Rivera,West,Furnishings,California,FUR-FU-10001588,SZ-20035,1
590.058,0.7,2015,12,3,4,1,4,Standard Class,Consumer,Colorado Springs,West,Bookcases,Colorado,FUR-BO-10002613,JR-15670,0
912.75,0.0,2015,9,0,3,0,5,Standard Class,Consumer,Provo,West,Tables,Utah,FUR-TA-10003008,CA-12265,1
83.952,0.6,2016,9,5,3,0,6,Standard Class,Home Office,Aurora,Central,Furnishings,Illinois,FUR-FU-10003394,JK-16120,0
18.84,0.0,2016,2,4,1,0,0,Same Day,Home Office,Smyrna,South,Furnishings,Georgia,FUR-FU-10004091,PP-18955,1
239.98,0.0,2016,2,4,1,0,0,Same Day,Home Office,Smyrna,South,Bookcases,Georgia,FUR-BO-10004015,PP-18955,1
652.45,0.5,2017,10,0,4,0,5,Standard Class,Corporate,Aurora,Central,Tables,Illinois,FUR-TA-10002958,CK-12760,0
66.645,0.5,2017,10,0,4,0,5,Standard Class,Corporate,Aurora,Central,Tables,Illinois,FUR-TA-10001676,CK-12760,0
205.176,0.4,2016,4,1,2,0,6,Standard Class,Home Office,Columbus,East,Tables,Ohio,FUR-TA-10002622,GM-14455,0
154.764,0.4,2014,4,6,2,0,2,First Class,Home Office,Philadelphia,East,Tables,Pennsylvania,FUR-TA-10001039,SD-20485,0
39.98,0.0,2016,9,4,3,0,4,Standard Class,Consumer,New York City,East,Furnishings,New York,FUR-FU-10001967,KD-16270,1
393.165,0.5,2016,9,6,3,0,5,Standard Class,Consumer,Phoenix,West,Tables,Arizona,FUR-TA-10002356,AB-10105,0
408.006,0.1,2016,7,5,3,0,4,Standard Class,Corporate,New York City,East,Chairs,New York,FUR-CH-10002335,JD-15895,1
165.28,0.0,2016,7,5,3,0,4,Standard Class,Corporate,New York City,East,Furnishings,New York,FUR-FU-10000723,JD-15895,1
37.74,0.0,2017,1,5,1,0,3,Second Class,Home Office,Costa Mesa,West,Furnishings,California,FUR-FU-10003976,BT-11305,1
4.928,0.6,2015,9,0,3,0,3,First Class,Corporate,Houston,Central,Furnishings,Texas,FUR-FU-10001706,SV-20815,0
1819.86,0.0,2014,12,4,4,1,2,Second Class,Consumer,Florence,South,Chairs,Alabama,FUR-CH-10000513,IM-15070,1
2453.43,0.3,2015,10,3,4,0,0,Same Day,Consumer,Amarillo,Central,Chairs,Texas,FUR-CH-10002024,JE-15745,0
470.302,0.3,2017,6,1,2,0,3,First Class,Home Office,Chicago,Central,Chairs,Illinois,FUR-CH-10004289,SD-20485,0
452.94,0.0,2017,6,0,2,0,7,Standard Class,Home Office,Columbus,South,Tables,Georgia,FUR-TA-10002530,ME-17320,1
27.46,0.0,2014,5,6,2,0,0,Same Day,Consumer,Middletown,East,Furnishings,Connecticut,FUR-FU-10001473,AA-10480,1
244.006,0.3,2016,3,4,1,0,4,Standard Class,Consumer,Vineland,East,Tables,New Jersey,FUR-TA-10001095,MB-18085,0
1024.716,0.3,2016,8,4,3,0,2,First Class,Corporate,Pasadena,Central,Chairs,Texas,FUR-CH-10002126,LC-16930,0
121.376,0.2,2014,8,4,3,0,6,Standard Class,Consumer,Glendale,West,Furnishings,Arizona,FUR-FU-10001602,MB-17305,0
872.94,0.0,2017,12,5,4,1,4,Standard Class,Corporate,Detroit,Central,Chairs,Michigan,FUR-CH-10000847,DK-12835,1
6.688,0.6,2015,12,1,4,1,1,Same Day,Consumer,Houston,Central,Furnishings,Texas,FUR-FU-10004270,NM-18520,0
42.6,0.0,2015,11,1,4,0,4,Standard Class,Home Office,Los Angeles,West,Furnishings,California,FUR-FU-10003347,CM-12655,1
977.292,0.1,2017,11,4,4,0,4,Standard Class,Corporate,New York City,East,Chairs,New York,FUR-CH-10000785,TS-21370,1
9.64,0.0,2017,10,0,4,0,4,Standard Class,Corporate,Vancouver,West,Furnishings,Washington,FUR-FU-10002885,JW-15220,1
9.94,0.0,2016,11,3,4,0,7,Standard Class,Home Office,Los Angeles,West,Furnishings,California,FUR-FU-10000010,AT-10435,1
1004.976,0.2,2015,8,5,3,0,6,Standard Class,Home Office,Los Angeles,West,Tables,California,FUR-TA-10003715,PC-19000,0
8.36,0.0,2017,9,1,3,0,3,First Class,Consumer,Los Angeles,West,Furnishings,California,FUR-FU-10004270,JM-15535,1
63.686,0.3,2017,12,0,4,1,6,Standard Class,Consumer,Philadelphia,East,Chairs,Pennsylvania,FUR-CH-10002961,AI-10855,0
1669.6,0.0,2017,12,6,4,1,4,Second Class,Consumer,North Las Vegas,West,Tables,Nevada,FUR-TA-10004256,MC-17845,1
206.112,0.2,2015,12,6,4,1,5,Standard Class,Consumer,Tucson,West,Furnishings,Arizona,FUR-FU-10002253,GH-14425,1
11.648,0.2,2016,7,4,3,0,5,Standard Class,Consumer,Allentown,East,Furnishings,Pennsylvania,FUR-FU-10002456,CJ-12010,1
203.983,0.15,2017,2,4,1,0,4,Standard Class,Home Office,Laguna Niguel,West,Bookcases,California,FUR-BO-10004015,MP-18175,1
782.94,0.0,2017,9,4,3,0,2,Second Class,Consumer,Everett,East,Bookcases,Massachusetts,FUR-BO-10002545,CL-11890,1
8.32,0.2,2014,3,1,1,0,5,Second Class,Consumer,Columbus,East,Furnishings,Ohio,FUR-FU-10003981,CK-12205,1
1573.488,0.2,2014,12,2,4,1,4,Second Class,Corporate,Watertown,East,Bookcases,New York,FUR-BO-10002613,PC-18745,1
171.96,0.0,2015,3,0,1,0,2,Second Class,Consumer,Seattle,West,Tables,Washington,FUR-TA-10001039,JE-15475,1
1044.63,0.4,2017,6,4,2,0,0,Same Day,Consumer,New York City,East,Tables,New York,FUR-TA-10000577,SG-20470,0
603.92,0.2,2014,11,6,4,0,2,First Class,Consumer,Los Angeles,West,Chairs,California,FUR-CH-10000863,SC-20095,0
381.44,0.2,2014,11,6,4,0,2,First Class,Consumer,Los Angeles,West,Chairs,California,FUR-CH-10000595,SC-20095,1
763.28,0.3,2014,12,0,4,1,3,First Class,Consumer,El Paso,Central,Chairs,Texas,FUR-CH-10004675,MC-18100,0
382.806,0.4,2015,8,6,3,0,3,First Class,Consumer,New York City,East,Tables,New York,FUR-TA-10002607,NP-18325,0
47.04,0.0,2015,8,6,3,0,3,First Class,Consumer,New York City,East,Furnishings,New York,FUR-FU-10002157,NP-18325,1
6.16,0.0,2015,8,6,3,0,3,First Class,Consumer,New York City,East,Furnishings,New York,FUR-FU-10001706,NP-18325,1
359.058,0.3,2015,3,1,1,0,3,First Class,Home Office,Peoria,Central,Bookcases,Illinois,FUR-BO-10000362,DP-13390,0
47.992,0.3,2017,5,0,2,0,4,Standard Class,Consumer,Columbus,East,Chairs,Ohio,FUR-CH-10004540,MD-17350,0
547.3,0.0,2017,10,0,4,0,2,First Class,Corporate,New York City,East,Furnishings,New York,FUR-FU-10001290,MY-17380,1
15.992,0.6,2017,11,6,4,0,2,Second Class,Consumer,Carrollton,Central,Furnishings,Texas,FUR-FU-10001967,AB-10150,0
211.96,0.0,2016,5,6,2,0,5,Second Class,Corporate,Dover,East,Furnishings,Delaware,FUR-FU-10001488,GB-14530,1
290.666,0.15,2014,5,0,2,0,4,Standard Class,Corporate,Los Angeles,West,Bookcases,California,FUR-BO-10000362,ML-17395,1
198.46,0.0,2017,7,5,3,0,7,Standard Class,Consumer,Kent,West,Furnishings,Washington,FUR-FU-10002937,JC-15385,1
517.5,0.0,2015,9,3,3,0,6,Standard Class,Consumer,Lafayette,South,Chairs,Louisiana,FUR-CH-10001270,MC-17275,1
17.92,0.2,2017,6,2,2,0,4,Second Class,Consumer,Cleveland,East,Furnishings,Ohio,FUR-FU-10004415,AS-10240,1
41.37,0.0,2016,5,3,2,0,6,Standard Class,Consumer,Washington,East,Furnishings,District of Columbia,FUR-FU-10000629,TB-21280,1
34.79,0.0,2014,5,0,2,0,3,First Class,Consumer,Milwaukee,Central,Furnishings,Wisconsin,FUR-FU-10000010,HL-15040,1
1018.104,0.4,2015,1,5,1,0,5,Standard Class,Consumer,New York City,East,Tables,New York,FUR-TA-10001889,MM-17920,0
21.936,0.6,2015,9,3,3,0,4,Standard Class,Corporate,Houston,Central,Furnishings,Texas,FUR-FU-10003535,SF-20965,0
42.368,0.2,2014,9,6,3,0,6,Standard Class,Corporate,Philadelphia,East,Furnishings,Pennsylvania,FUR-FU-10000758,SB-20290,1
14.82,0.0,2016,11,0,4,0,5,Standard Class,Corporate,San Francisco,West,Furnishings,California,FUR-FU-10002597,CB-12535,1
310.88,0.2,2017,12,6,4,1,2,First Class,Consumer,Philadelphia,East,Furnishings,Pennsylvania,FUR-FU-10004306,AW-10840,1
853.092,0.4,2014,8,5,3,0,4,Standard Class,Consumer,Philadelphia,East,Tables,Pennsylvania,FUR-TA-10001539,TS-21610,0
21.88,0.2,2016,3,0,1,0,5,Standard Class,Consumer,Columbus,East,Furnishings,Ohio,FUR-FU-10004020,HZ-14950,1
515.88,0.0,2014,6,1,2,0,4,Second Class,Consumer,Seattle,West,Tables,Washington,FUR-TA-10004086,SC-20725,1
1931.04,0.1,2015,7,0,3,0,2,Second Class,Consumer,New York City,East,Chairs,New York,FUR-CH-10000595,ND-18370,1
71.992,0.2,2017,10,0,4,0,6,Standard Class,Consumer,San Francisco,West,Chairs,California,FUR-CH-10003061,JK-15205,0
765.625,0.5,2017,9,4,3,0,5,Second Class,Consumer,Chicago,Central,Tables,Illinois,FUR-TA-10004289,MM-18055,0
307.666,0.15,2017,10,5,4,0,6,Standard Class,Consumer,San Francisco,West,Bookcases,California,FUR-BO-10003965,DC-13285,0
35.92,0.0,2016,5,3,2,0,5,Standard Class,Consumer,New York City,East,Furnishings,New York,FUR-FU-10002088,BN-11515,1
39.76,0.0,2016,5,3,2,0,5,Standard Class,Consumer,New York City,East,Furnishings,New York,FUR-FU-10000010,BN-11515,1
359.058,0.3,2015,12,6,4,1,5,Standard Class,Consumer,Chicago,Central,Bookcases,Illinois,FUR-BO-10003966,KD-16345,0
1048.35,0.4,2017,4,5,2,0,5,Second Class,Corporate,Dublin,East,Tables,Ohio,FUR-TA-10001307,FM-14215,0
7.168,0.2,2017,10,0,4,0,4,Standard Class,Consumer,Philadelphia,East,Furnishings,Pennsylvania,FUR-FU-10004415,MC-18100,1
206.962,0.3,2015,11,6,4,0,5,Standard Class,Home Office,San Antonio,Central,Tables,Texas,FUR-TA-10004607,MO-17800,0
9.46,0.0,2017,10,5,4,0,3,First Class,Consumer,Oakland,West,Furnishings,California,FUR-FU-10001918,JW-15955,1
411.332,0.15,2015,9,5,3,0,4,Standard Class,Consumer,San Diego,West,Bookcases,California,FUR-BO-10000330,AG-10900,0
293.199,0.15,2015,9,5,3,0,4,Standard Class,Consumer,San Diego,West,Bookcases,California,FUR-BO-10003159,AG-10900,0
109.8,0.0,2016,8,3,3,0,4,Standard Class,Home Office,Suffolk,South,Furnishings,Virginia,FUR-FU-10001591,ML-17755,1
2807.84,0.0,2014,12,0,4,1,2,First Class,Consumer,Madison,Central,Chairs,Wisconsin,FUR-CH-10001854,RP-19390,1
215.65,0.0,2016,7,3,3,0,4,Standard Class,Consumer,San Jose,West,Furnishings,California,FUR-FU-10003039,RM-19375,1
4.18,0.0,2016,11,6,4,0,6,Standard Class,Home Office,Auburn,West,Furnishings,Washington,FUR-FU-10004270,AS-10135,1
16.156,0.6,2016,10,6,4,0,6,Standard Class,Corporate,Chicago,Central,Furnishings,Illinois,FUR-FU-10001196,HK-14890,0
1441.3,0.0,2014,6,0,2,0,2,Second Class,Consumer,Harrisonburg,South,Tables,Virginia,FUR-TA-10004534,FO-14305,1
77.6,0.2,2017,11,0,4,0,6,Standard Class,Consumer,Newark,East,Furnishings,Ohio,FUR-FU-10001861,BT-11680,1
4.656,0.2,2017,11,0,4,0,6,Standard Class,Consumer,Newark,East,Furnishings,Ohio,FUR-FU-10000206,BT-11680,1
170.136,0.2,2015,9,0,3,0,4,Standard Class,Corporate,Los Angeles,West,Tables,California,FUR-TA-10002607,SP-20620,0
29.32,0.6,2014,5,6,2,0,4,Standard Class,Consumer,Chicago,Central,Furnishings,Illinois,FUR-FU-10002553,JL-15235,0
62.958,0.3,2016,2,1,1,0,4,Standard Class,Corporate,Chicago,Central,Chairs,Illinois,FUR-CH-10004754,EA-14035,0
11.84,0.2,2016,12,3,4,1,6,Standard Class,Consumer,Redmond,West,Furnishings,Oregon,FUR-FU-10001935,SA-20830,1
22.784,0.2,2016,12,3,4,1,6,Standard Class,Consumer,Redmond,West,Furnishings,Oregon,FUR-FU-10002878,SA-20830,1
262.11,0.0,2017,10,5,4,0,0,Same Day,Home Office,Muskogee,Central,Tables,Oklahoma,FUR-TA-10002356,SL-20155,1
207.0,0.2,2015,11,3,4,0,4,Standard Class,Corporate,Monroe,South,Chairs,North Carolina,FUR-CH-10001270,GB-14530,1
44.128,0.2,2014,8,4,3,0,4,Standard Class,Corporate,Charlotte,South,Furnishings,North Carolina,FUR-FU-10000629,BF-10975,1
140.81,0.0,2016,7,0,3,0,5,Standard Class,Corporate,Bowling Green,South,Chairs,Kentucky,FUR-CH-10000988,KH-16330,1
40.784,0.6,2015,2,0,1,0,2,Second Class,Corporate,San Antonio,Central,Furnishings,Texas,FUR-FU-10001986,FA-14230,0
37.68,0.0,2017,1,3,1,0,5,Second Class,Home Office,Washington,East,Furnishings,District of Columbia,FUR-FU-10004973,DA-13450,1
362.352,0.2,2017,9,6,3,0,0,Same Day,Corporate,Los Angeles,West,Chairs,California,FUR-CH-10002602,FH-14275,1
257.568,0.2,2017,3,6,1,0,1,First Class,Consumer,New York City,East,Bookcases,New York,FUR-BO-10001918,GM-14440,0
727.45,0.5,2016,10,3,4,0,4,Standard Class,Corporate,Aurora,West,Tables,Colorado,FUR-TA-10004575,NC-18625,0
24.96,0.2,2016,10,3,4,0,4,Standard Class,Corporate,Aurora,West,Furnishings,Colorado,FUR-FU-10001617,NC-18625,1
196.45,0.0,2017,4,5,2,0,3,First Class,Corporate,Henderson,West,Furnishings,Nevada,FUR-FU-10004460,AH-10075,1
801.568,0.2,2014,7,0,3,0,4,Standard Class,Corporate,San Francisco,West,Chairs,California,FUR-CH-10001215,ME-18010,1
272.848,0.2,2014,7,0,3,0,4,Standard Class,Corporate,San Francisco,West,Tables,California,FUR-TA-10004175,ME-18010,1
70.98,0.0,2017,11,1,4,0,4,Standard Class,Consumer,Spokane,West,Tables,Washington,FUR-TA-10004767,BP-11230,1
176.784,0.2,2016,3,3,1,0,6,Standard Class,Consumer,Long Beach,East,Bookcases,New York,FUR-BO-10003272,CJ-12010,0
393.568,0.2,2017,12,4,4,1,4,Standard Class,Consumer,Los Angeles,West,Chairs,California,FUR-CH-10002880,JG-15160,0
383.607,0.1,2015,3,3,1,0,0,Same Day,Consumer,New York City,East,Chairs,New York,FUR-CH-10001146,LF-17185,1
31.56,0.0,2016,4,4,2,0,4,Second Class,Consumer,San Francisco,West,Furnishings,California,FUR-FU-10001889,PG-18895,1
409.59,0.4,2014,10,1,4,0,1,First Class,Consumer,Fairfield,East,Tables,Ohio,FUR-TA-10000617,TB-21520,0
174.0585,0.45,2014,8,4,3,0,4,Second Class,Consumer,Miami,South,Tables,Florida,FUR-TA-10001857,RA-19945,0
478.48,0.2,2017,10,5,4,0,1,First Class,Corporate,Springfield,West,Chairs,Oregon,FUR-CH-10000155,DK-12835,1
